node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips48109,1260.6295899922509,1406.0220697155694,4631.743020217114,14775.421593606228,26294.006234622786,30902.811014576524,21656.43620719496,8311.197547276073,4322.353825886536,2865.7748706918937,1434.2145640268475,952.8215702450921,m3/h
fips48111,7672.646392945203,7962.265247599299,10917.867633310345,40696.58950258749,97364.30585916506,152148.46279526368,183196.34807048299,144183.91401993643,50447.917154855226,10804.57693377797,8428.79816899765,6457.259477383371,m3/h
fips48113,463.09751950748694,363.3608010428055,688.4908442839034,906.4751243229283,1035.4051077414235,2108.034911091476,3603.2513189562283,3855.834514078724,1364.8283769469813,580.9154316242272,827.6881880378126,405.3415813006856,m3/h
fips48115,2304.1658668110595,2798.339381267362,3537.755260585229,5748.85000542883,10746.142630537543,26834.104192009694,28463.504884296948,27639.232617237987,15137.606808767048,7497.162712516653,2293.748520440951,1519.4374449053391,m3/h
fips48117,2126.3937383653706,2758.604850751742,7487.045105374737,20268.162128878685,36419.09247325249,63247.53450901467,65015.828449365945,46995.351193095354,25445.476630187444,9718.79641721275,3340.6918922637333,1614.7547434530513,m3/h
fips48119,1413.0882194642145,1076.5421002006858,1620.9468848787565,175.77023417147916,755.2138738650686,2026.3292523511766,1665.6045043509268,131.15136880063363,151.65511903471995,316.3947215366657,409.3228080020551,415.62119656267174,m3/h
fips48121,171.114335769827,157.3109930365295,268.1866371734244,380.49478610759024,275.2952580996015,487.2127366729688,897.0947439597242,1090.6175613021935,513.7296857210682,259.71633404350314,294.55283114385946,143.9918995138143,m3/h
fips48123,17.759327371149197,22.762729829853406,35.435431909314005,45.13326806447649,51.70976822000202,87.31327621985697,100.62580069291344,105.95474833468076,60.69118123531877,45.26134706223009,21.857358249253256,17.042201149765116,m3/h
fips48125,375.1787960508843,448.9688007486403,625.3413786613991,983.132918176134,1663.4525552133387,2683.9497634078143,4223.009362000287,3628.1988063081153,2110.709011585221,1305.3076141778217,577.9173160297795,272.9502821078468,m3/h
fips48127,174.5640800476909,267.0140350195389,609.4650311602634,1161.8898661996475,1353.5179645922638,1401.8055142841022,516.9674752934623,718.2703642056063,340.3937811178186,286.09986464414266,237.3453744754474,185.00311706063135,m3/h
fips48129,902.0198158582452,1304.3824975779173,4667.396484857188,6372.892064345924,8434.46870184686,12693.462803791386,11698.559124533158,9370.135601204083,3983.522526634163,1740.328280570966,987.9678973926057,628.6134182947931,m3/h
fips48131,98.14570489193176,105.64494265581877,149.348276170918,238.0995885499434,322.87350893796116,502.52374961326,623.6458942297855,944.2257887241893,387.6480284901468,320.0195513017544,191.20449154040946,114.30355439671413,m3/h
fips48133,66.691435813718,268.980154866023,548.0738532238743,881.3383928028791,1109.806695665342,1748.5620180215635,1689.5580863764915,1117.4329728255439,311.51424478325856,137.30820806803183,80.66871419997614,51.98799435791949,m3/h
fips48135,0.0,0.0,71.02329077571301,311.6138392453586,437.84554042870246,492.9173590271038,299.9238915911326,0.0,0.0,0.0,0.0,0.0,m3/h
